"","county","year","foi","incidence","previousyear","previnf"
"275","Bandera-Texas","2017",0.277368785092404,0,0,0.000236660279254269
"276","Bandera-Texas","2018",0.999999999999994,1,0,0.277368785092404
"277","Baraga-Michigan","2007",4.237372130173e-10,0,0,0.999999999999994
"278","Baraga-Michigan","2008",1.22559906652345e-09,0,0,4.237372130173e-10
"279","Baraga-Michigan","2009",1.44536061852771e-06,0,0,1.22559906652345e-09
"280","Baraga-Michigan","2010",0.000477233128268099,0,0,1.44536061852771e-06
"281","Baraga-Michigan","2011",0.000504712788608749,0,0,0.000477233128268099
"282","Baraga-Michigan","2012",0.000528004029495871,0,0,0.000504712788608749
"283","Baraga-Michigan","2013",0.312671098569734,0,0,0.000528004029495871
"284","Baraga-Michigan","2014",0.906745872586439,0,0,0.312671098569734
"285","Baraga-Michigan","2015",0.993538147846998,0,0,0.906745872586439
"286","Baraga-Michigan","2016",0.997798815301964,1,0,0.993538147846998
"289","Barber-Kansas","2007",3.03631529028069e-18,0,0,0.999999999997645
"290","Barber-Kansas","2008",4.50276975949132e-14,0,0,3.03631529028069e-18
"291","Barber-Kansas","2009",7.15495290711918e-07,0,0,4.50276975949132e-14
"292","Barber-Kansas","2010",7.17127208068204e-07,0,0,7.15495290711918e-07
"293","Barber-Kansas","2011",3.07357045432195e-06,0,0,7.17127208068204e-07
"294","Barber-Kansas","2012",4.18916399423214e-06,0,0,3.07357045432195e-06
"295","Barber-Kansas","2013",0.000102278535333075,0,0,4.18916399423214e-06
"296","Barber-Kansas","2014",0.000273004232309139,0,0,0.000102278535333075
"297","Barber-Kansas","2015",0.000952082034543852,0,0,0.000273004232309139
"298","Barber-Kansas","2016",0.00346309753087285,0,0,0.000952082034543852
"299","Barber-Kansas","2017",0.765663540201888,1,0,0.00346309753087285
"301","Barnstable-Massachusetts","2007",0.0230165363012681,0,0,0.999999999999553
"302","Barnstable-Massachusetts","2008",0.176188682087328,0,0,0.0230165363012681
"303","Barnstable-Massachusetts","2009",0.177223305571019,0,0,0.176188682087328
"304","Barnstable-Massachusetts","2010",0.223148518029759,0,0,0.177223305571019
"305","Barnstable-Massachusetts","2011",0.223399208274332,0,0,0.223148518029759
"306","Barnstable-Massachusetts","2012",0.223432410261781,1,0,0.223399208274332
"313","Barren-Kentucky","2007",5.92927160505408e-11,0,0,0.999999999995982
"314","Barren-Kentucky","2008",4.97627879490675e-05,0,0,5.92927160505408e-11
"315","Barren-Kentucky","2009",0.000298536862838534,0,0,4.97627879490675e-05
"316","Barren-Kentucky","2010",0.0223772739294544,0,0,0.000298536862838534
"317","Barren-Kentucky","2011",0.106407058771697,0,0,0.0223772739294544
"318","Barren-Kentucky","2012",0.624871623798508,0,0,0.106407058771697
"319","Barren-Kentucky","2013",0.961865833303566,0,0,0.624871623798508
"320","Barren-Kentucky","2014",0.996831848040501,1,0,0.961865833303566
"325","Barry-Missouri","2007",6.72953813685094e-16,0,0,0.999545747304946
"326","Barry-Missouri","2008",4.41305222928788e-11,0,0,6.72953813685094e-16
"327","Barry-Missouri","2009",0.00142423302263752,0,0,4.41305222928788e-11
"328","Barry-Missouri","2010",0.00142691256517229,0,0,0.00142423302263752
"329","Barry-Missouri","2011",0.0100721922814292,0,0,0.00142691256517229
"330","Barry-Missouri","2012",0.0113305302440586,0,0,0.0100721922814292
"331","Barry-Missouri","2013",0.104794449551818,0,0,0.0113305302440586
"332","Barry-Missouri","2014",0.402396066574678,0,0,0.104794449551818
"333","Barry-Missouri","2015",0.786103614553585,1,0,0.402396066574678
"337","Bartow-Georgia","2007",6.1313019406413e-12,0,0,0.999999999409309
"338","Bartow-Georgia","2008",2.85211802416275e-05,0,0,6.1313019406413e-12
"339","Bartow-Georgia","2009",0.000244645067394908,0,0,2.85211802416275e-05
"340","Bartow-Georgia","2010",0.00254057311773197,0,0,0.000244645067394908
"341","Bartow-Georgia","2011",0.0516059187552833,0,0,0.00254057311773197
"342","Bartow-Georgia","2012",0.242110383736664,0,0,0.0516059187552833
"343","Bartow-Georgia","2013",0.6115791097382,1,0,0.242110383736664
"349","Bath-Virginia","2007",1.3452661537035e-06,0,0,0.996480943828186
"350","Bath-Virginia","2008",0.101843149865035,1,0,1.3452661537035e-06
"361","Baxter-Arkansas","2007",3.83549886460925e-15,0,0,0.9999281070724
"362","Baxter-Arkansas","2008",5.27813741355567e-10,0,0,3.83549886460925e-15
"363","Baxter-Arkansas","2009",0.0125216559547845,0,0,5.27813741355567e-10
"364","Baxter-Arkansas","2010",0.0125612664382371,0,0,0.0125216559547845
"365","Baxter-Arkansas","2011",0.0131758604861567,1,0,0.0125612664382371
"373","Beaver-Pennsylvania","2007",2.1678305814546e-05,0,0,0.999999991066138
"374","Beaver-Pennsylvania","2008",0.00673087702671951,0,0,2.1678305814546e-05
"375","Beaver-Pennsylvania","2009",0.244702683169283,0,0,0.00673087702671951
"376","Beaver-Pennsylvania","2010",0.334383624139466,0,0,0.244702683169283
"377","Beaver-Pennsylvania","2011",0.801011067337223,1,0,0.334383624139466
"385","Becker-Minnesota","2007",4.58983181144098e-13,0,0,0.999998998989871
"386","Becker-Minnesota","2008",2.35741352923447e-12,0,0,4.58983181144098e-13
"387","Becker-Minnesota","2009",9.0945852813293e-08,0,0,2.35741352923447e-12
"388","Becker-Minnesota","2010",4.24266978777435e-07,0,0,9.0945852813293e-08
"389","Becker-Minnesota","2011",4.89111166995979e-07,0,0,4.24266978777435e-07
"390","Becker-Minnesota","2012",1.11671094060252e-06,0,0,4.89111166995979e-07
"391","Becker-Minnesota","2013",0.000649711990994791,0,0,1.11671094060252e-06
"392","Becker-Minnesota","2014",0.00823952452353953,0,0,0.000649711990994791
"393","Becker-Minnesota","2015",0.158315680087168,1,0,0.00823952452353953
"397","Bedford-Pennsylvania","2007",0.000123788733797901,0,0,0.999999999999809
"398","Bedford-Pennsylvania","2008",0.0516899602944522,0,0,0.000123788733797901
"399","Bedford-Pennsylvania","2009",0.365042340559384,0,0,0.0516899602944522
"400","Bedford-Pennsylvania","2010",0.756138459794626,0,0,0.365042340559384
"401","Bedford-Pennsylvania","2011",0.965575324170186,1,0,0.756138459794626
"409","Bedford-Tennessee","2007",3.72593498693265e-12,0,0,0.99999948471966
"410","Bedford-Tennessee","2008",7.73099536589382e-06,0,0,3.72593498693265e-12
"411","Bedford-Tennessee","2009",6.25960475012123e-05,0,0,7.73099536589382e-06
"412","Bedford-Tennessee","2010",0.00908350385554845,0,0,6.25960475012123e-05
"413","Bedford-Tennessee","2011",0.134425410038598,0,0,0.00908350385554845
"414","Bedford-Tennessee","2012",0.485657127614309,0,0,0.134425410038598
"415","Bedford-Tennessee","2013",0.664010229061812,1,0,0.485657127614309
"421","Bell-Kentucky","2007",8.15988139392705e-10,0,0,0.999615488485231
"422","Bell-Kentucky","2008",0.00326435635140156,0,0,8.15988139392705e-10
"423","Bell-Kentucky","2009",0.0217936521355583,0,0,0.00326435635140156
"424","Bell-Kentucky","2010",0.0615445271857443,0,0,0.0217936521355583
"425","Bell-Kentucky","2011",0.227678039652593,0,0,0.0615445271857443
"426","Bell-Kentucky","2012",0.768455949308357,1,0,0.227678039652593
"433","Bennington-Vermont","2007",0.477327932414869,1,0,0.989188025804504
"445","Benton-Arkansas","2007",2.67182469380111e-16,0,0,0.999999999986855
"446","Benton-Arkansas","2008",2.05065581984274e-11,0,0,2.67182469380111e-16
"447","Benton-Arkansas","2009",0.000505650473111186,0,0,2.05065581984274e-11
"448","Benton-Arkansas","2010",0.000506851388878635,0,0,0.000505650473111186
"449","Benton-Arkansas","2011",0.00494012935608595,0,0,0.000506851388878635
"450","Benton-Arkansas","2012",0.00534799173426878,0,0,0.00494012935608595
"451","Benton-Arkansas","2013",0.0374781750410469,0,0,0.00534799173426878
"452","Benton-Arkansas","2014",0.237366405395019,0,0,0.0374781750410469
"453","Benton-Arkansas","2015",0.656085071315304,1,0,0.237366405395019
"457","Berkshire-Massachusetts","2007",0.705351095888672,1,0,0.999999999688937
"469","Bexar-Texas","2007",8.68846611677888e-22,0,0,0.99999999996155
"470","Bexar-Texas","2008",3.38685461193358e-16,0,0,8.68846611677888e-22
"471","Bexar-Texas","2009",1.02426667683741e-10,0,0,3.38685461193358e-16
"472","Bexar-Texas","2010",1.06098373954845e-10,0,0,1.02426667683741e-10
"473","Bexar-Texas","2011",1.31091596729235e-09,0,0,1.06098373954845e-10
"474","Bexar-Texas","2012",1.41373767340681e-09,0,0,1.31091596729235e-09
"475","Bexar-Texas","2013",1.2079776978043e-08,0,0,1.41373767340681e-09
"476","Bexar-Texas","2014",3.21076798051425e-07,0,0,1.2079776978043e-08
"477","Bexar-Texas","2015",3.83042663183051e-07,0,0,3.21076798051425e-07
"478","Bexar-Texas","2016",6.95858487715432e-05,0,0,3.83042663183051e-07
"479","Bexar-Texas","2017",0.293486867021423,0,0,6.95858487715432e-05
"480","Bexar-Texas","2018",0.999999999999986,1,0,0.293486867021423
"481","Bibb-Alabama","2007",4.18357320411961e-13,0,0,0.999999999999986
"482","Bibb-Alabama","2008",1.16900299556448e-06,0,0,4.18357320411961e-13
"483","Bibb-Alabama","2009",1.1993648523753e-05,0,0,1.16900299556448e-06
"484","Bibb-Alabama","2010",0.000409859216824545,0,0,1.1993648523753e-05
"485","Bibb-Alabama","2011",0.0254269624124769,0,0,0.000409859216824545
"486","Bibb-Alabama","2012",0.0554805490580549,0,0,0.0254269624124769
"487","Bibb-Alabama","2013",0.210684082440936,0,0,0.0554805490580549
"488","Bibb-Alabama","2014",0.285800679392504,0,0,0.210684082440936
"489","Bibb-Alabama","2015",0.38103585395032,0,0,0.285800679392504
"490","Bibb-Alabama","2016",0.999955570738829,1,0,0.38103585395032
"493","Blair-Pennsylvania","2007",0.000289121625638304,0,0,0.999894403120086
"494","Blair-Pennsylvania","2008",0.124763491317681,0,0,0.000289121625638304
"495","Blair-Pennsylvania","2009",0.355719941795446,1,0,0.124763491317681
"505","Blanco-Texas","2007",2.49030094097596e-21,0,0,0.999999804767412
"506","Blanco-Texas","2008",8.4041648029391e-16,0,0,2.49030094097596e-21
"507","Blanco-Texas","2009",4.17748747433163e-10,0,0,8.4041648029391e-16
"508","Blanco-Texas","2010",4.29269606963445e-10,0,0,4.17748747433163e-10
"509","Blanco-Texas","2011",5.4053076193915e-09,0,0,4.29269606963445e-10
"510","Blanco-Texas","2012",5.78298523699535e-09,0,0,5.4053076193915e-09
"511","Blanco-Texas","2013",3.79733313153172e-08,0,0,5.78298523699535e-09
"512","Blanco-Texas","2014",1.3779844856664e-06,0,0,3.79733313153172e-08
"513","Blanco-Texas","2015",1.67935612385685e-06,0,0,1.3779844856664e-06
"514","Blanco-Texas","2016",0.000279240054034354,0,0,1.67935612385685e-06
"515","Blanco-Texas","2017",0.235633898596038,1,0,0.000279240054034354
"517","Bland-Virginia","2007",5.27648923511088e-08,0,0,0.999999999999968
"518","Bland-Virginia","2008",0.198525937515125,1,0,5.27648923511088e-08
"529","Blount-Alabama","2007",9.33765174379847e-13,0,0,0.997815459598346
"530","Blount-Alabama","2008",2.85635548852026e-06,0,0,9.33765174379847e-13
"531","Blount-Alabama","2009",2.50534360462607e-05,0,0,2.85635548852026e-06
"532","Blount-Alabama","2010",0.000900851619469228,0,0,2.50534360462607e-05
"533","Blount-Alabama","2011",0.0789123425433764,0,0,0.000900851619469228
"534","Blount-Alabama","2012",0.17197041494265,0,0,0.0789123425433764
"535","Blount-Alabama","2013",0.411244192292034,0,0,0.17197041494265
"536","Blount-Alabama","2014",0.662137759656253,0,0,0.411244192292034
"537","Blount-Alabama","2015",0.840385645528125,0,0,0.662137759656253
"538","Blount-Alabama","2016",0.999914959349614,1,0,0.840385645528125
"541","Blount-Tennessee","2007",1.54656879760808e-10,0,0,0.999732485795844
"542","Blount-Tennessee","2008",0.000957978515068663,0,0,1.54656879760808e-10
"543","Blount-Tennessee","2009",0.00885852532999233,0,0,0.000957978515068663
"544","Blount-Tennessee","2010",0.0408379355294062,0,0,0.00885852532999233
"545","Blount-Tennessee","2011",0.150727106832253,1,0,0.0408379355294062
"553","Boone-Arkansas","2007",1.27189595950818e-15,0,0,0.907867115897911
"554","Boone-Arkansas","2008",1.37809887558178e-10,0,0,1.27189595950818e-15
"555","Boone-Arkansas","2009",0.00371755210579948,0,0,1.37809887558178e-10
"556","Boone-Arkansas","2010",0.00372687453424854,0,0,0.00371755210579948
"557","Boone-Arkansas","2011",0.0545038372840335,0,0,0.00372687453424854
"558","Boone-Arkansas","2012",0.0565657397734902,0,0,0.0545038372840335
"559","Boone-Arkansas","2013",0.236619663457191,0,0,0.0565657397734902
"560","Boone-Arkansas","2014",0.627101203466415,1,0,0.236619663457191
"565","Boone-Missouri","2007",6.84557000476809e-14,0,0,0.999999997771838
"566","Boone-Missouri","2008",7.6947981179945e-10,0,0,6.84557000476809e-14
"567","Boone-Missouri","2009",0.0322502082835562,0,0,7.6947981179945e-10
"568","Boone-Missouri","2010",0.0322768446938374,0,0,0.0322502082835562
"569","Boone-Missouri","2011",0.0566391190196033,0,0,0.0322768446938374
"570","Boone-Missouri","2012",0.106311037705687,0,0,0.0566391190196033
"571","Boone-Missouri","2013",0.325167262777187,1,0,0.106311037705687
"577","Botetourt-Virginia","2007",5.63246406739182e-07,0,0,0.999999996630885
"578","Botetourt-Virginia","2008",0.163419745999658,0,0,5.63246406739182e-07
"579","Botetourt-Virginia","2009",0.52091163807578,0,0,0.163419745999658
"580","Botetourt-Virginia","2010",0.971368695782862,1,0,0.52091163807578
"589","Breckinridge-Kentucky","2007",9.4561522301289e-11,0,0,0.999812332983904
"590","Breckinridge-Kentucky","2008",2.24696451824474e-05,0,0,9.4561522301289e-11
"591","Breckinridge-Kentucky","2009",0.000133763051514201,0,0,2.24696451824474e-05
"592","Breckinridge-Kentucky","2010",0.126214488486729,0,0,0.000133763051514201
"593","Breckinridge-Kentucky","2011",0.316677016681952,1,0,0.126214488486729
"601","Bruce-Ontario","2007",9.80425356724009e-05,0,0,0.999916708764933
"602","Bruce-Ontario","2008",0.000267383556780796,0,0,9.80425356724009e-05
"603","Bruce-Ontario","2009",0.520669610850319,0,0,0.000267383556780796
"604","Bruce-Ontario","2010",0.824121007363589,1,0,0.520669610850319
"613","Buchanan-Missouri","2007",1.2980874779256e-14,0,0,0.999999998130638
"614","Buchanan-Missouri","2008",4.93510133906381e-11,0,0,1.2980874779256e-14
"615","Buchanan-Missouri","2009",0.00138200125085089,0,0,4.93510133906381e-11
"616","Buchanan-Missouri","2010",0.00138333150958824,0,0,0.00138200125085089
"617","Buchanan-Missouri","2011",0.00224553556893092,0,0,0.00138333150958824
"618","Buchanan-Missouri","2012",0.00390466878851983,0,0,0.00224553556893092
"619","Buchanan-Missouri","2013",0.284022504623399,0,0,0.00390466878851983
"620","Buchanan-Missouri","2014",0.898792731598736,0,0,0.284022504623399
"621","Buchanan-Missouri","2015",0.952306991534564,1,0,0.898792731598736
"625","Bucks-Pennsylvania","2007",0.0403316247776267,0,0,0.999999999808632
"626","Bucks-Pennsylvania","2008",0.469970432840087,0,0,0.0403316247776267
"627","Bucks-Pennsylvania","2009",0.85771747240201,1,0,0.469970432840087
"637","Buncombe-North Carolina","2007",6.62339792457052e-10,0,0,0.999999986105192
"638","Buncombe-North Carolina","2008",0.00599319138092331,0,0,6.62339792457052e-10
"639","Buncombe-North Carolina","2009",0.0537582464978283,0,0,0.00599319138092331
"640","Buncombe-North Carolina","2010",0.326477040333924,0,0,0.0537582464978283
"641","Buncombe-North Carolina","2011",0.45969584190968,0,0,0.326477040333924
"642","Buncombe-North Carolina","2012",0.645854479172278,1,0,0.45969584190968
"648","Buncombe-North Carolina","2018",0.975666117686536,0,1,0.858070477480179
"649","Butler-Pennsylvania","2007",4.64892306056857e-05,0,0,0.975666117686536
"650","Butler-Pennsylvania","2008",0.0101863254444565,0,0,4.64892306056857e-05
"651","Butler-Pennsylvania","2009",0.218027050607234,0,0,0.0101863254444565
"652","Butler-Pennsylvania","2010",0.309094832666966,0,0,0.218027050607234
"653","Butler-Pennsylvania","2011",0.930354428458266,1,0,0.309094832666966
"661","Calhoun-Alabama","2007",1.91328595926102e-12,0,0,0.99999958616741
"662","Calhoun-Alabama","2008",7.06931895257673e-06,0,0,1.91328595926102e-12
"663","Calhoun-Alabama","2009",5.9250595011757e-05,0,0,7.06931895257673e-06
