"","county","year","foi","incidence","previousyear","previnf"
"173","Annapolis-Nova Scotia","2011",0.74930374904274,0,0,0.551314834270321
"174","Annapolis-Nova Scotia","2012",0.751317256259819,1,0,0.74930374904274
"181","Antigonish-Nova Scotia","2007",7.98871003546915e-35,0,0,1
"182","Antigonish-Nova Scotia","2008",1.2320259594297e-31,0,0,7.98871003546915e-35
"183","Antigonish-Nova Scotia","2009",2.71027934250057e-27,0,0,1.2320259594297e-31
"184","Antigonish-Nova Scotia","2010",0.076276996598287,0,0,2.71027934250057e-27
"185","Antigonish-Nova Scotia","2011",0.174699315830496,0,0,0.076276996598287
"186","Antigonish-Nova Scotia","2012",0.661261600628469,1,0,0.174699315830496
"193","Antoine-Labelle-Qu̩bec","2007",4.18618736938081e-05,0,0,1
"194","Antoine-Labelle-Qu̩bec","2008",0.00189729822971485,0,0,4.18618736938081e-05
"195","Antoine-Labelle-Qu̩bec","2009",0.202428043052042,0,0,0.00189729822971485
"196","Antoine-Labelle-Qu̩bec","2010",0.988468916540299,0,0,0.202428043052042
"197","Antoine-Labelle-Qu̩bec","2011",0.989166236852578,0,0,0.988468916540299
"198","Antoine-Labelle-Qu̩bec","2012",0.98917851441004,0,0,0.989166236852578
"199","Antoine-Labelle-Qu̩bec","2013",1,0,0,0.98917851441004
"200","Antoine-Labelle-Qu̩bec","2014",1,1,0,1
"205","Armstrong-Pennsylvania","2007",1.90931461051718e-09,0,0,1
"206","Armstrong-Pennsylvania","2008",0.0218263475441816,0,0,1.90931461051718e-09
"207","Armstrong-Pennsylvania","2009",0.190738293428435,0,0,0.0218263475441816
"208","Armstrong-Pennsylvania","2010",0.33951417445461,0,0,0.190738293428435
"209","Armstrong-Pennsylvania","2011",0.961010007176598,1,0,0.33951417445461
"217","Ashland-Ohio","2007",5.10539583115495e-20,0,0,1
"218","Ashland-Ohio","2008",5.77080999653735e-07,0,0,5.10539583115495e-20
"219","Ashland-Ohio","2009",0.0118951716174298,0,0,5.77080999653735e-07
"220","Ashland-Ohio","2010",0.0125104521415849,0,0,0.0118951716174298
"221","Ashland-Ohio","2011",0.374967336322048,0,0,0.0125104521415849
"222","Ashland-Ohio","2012",0.930887447473801,1,0,0.374967336322048
"229","Athens-Ohio","2007",2.08303845798368e-22,0,0,0.999999999999999
"230","Athens-Ohio","2008",0.00163175097834895,0,0,2.08303845798368e-22
"231","Athens-Ohio","2009",0.0135387625523218,0,0,0.00163175097834895
"232","Athens-Ohio","2010",0.163706927947805,0,0,0.0135387625523218
"233","Athens-Ohio","2011",0.190006093441103,0,0,0.163706927947805
"234","Athens-Ohio","2012",0.588172589662475,1,0,0.190006093441103
"241","Augusta-Virginia","2007",1.86192930101943e-15,0,0,0.999999997553134
"242","Augusta-Virginia","2008",0.311491626394897,0,0,1.86192930101943e-15
"243","Augusta-Virginia","2009",0.642806081954934,0,0,0.311491626394897
"244","Augusta-Virginia","2010",0.965067370157045,1,0,0.642806081954934
"253","Avery-North Carolina","2007",2.36994135189642e-38,0,0,0.999999998952744
"254","Avery-North Carolina","2008",0.0528265442855189,0,0,2.36994135189642e-38
"255","Avery-North Carolina","2009",0.22776618301097,0,0,0.0528265442855189
"256","Avery-North Carolina","2010",0.46541888698837,1,0,0.22776618301097
"265","Bandera-Texas","2007",0,0,0,0.942299372362245
"266","Bandera-Texas","2008",0,0,0,0
"267","Bandera-Texas","2009",4.9465788138911e-58,0,0,0
"268","Bandera-Texas","2010",4.9465788138911e-58,0,0,4.9465788138911e-58
"269","Bandera-Texas","2011",1.15473729072764e-45,0,0,4.9465788138911e-58
"270","Bandera-Texas","2012",1.15473729072764e-45,0,0,1.15473729072764e-45
"271","Bandera-Texas","2013",2.34877026138788e-43,0,0,1.15473729072764e-45
"272","Bandera-Texas","2014",6.44351535862274e-25,0,0,2.34877026138788e-43
"273","Bandera-Texas","2015",6.44352516641144e-25,0,0,6.44351535862274e-25
"274","Bandera-Texas","2016",1.32661214034784e-07,0,0,6.44352516641144e-25
"275","Bandera-Texas","2017",0.29506539644485,0,0,1.32661214034784e-07
"276","Bandera-Texas","2018",1,1,0,0.29506539644485
"277","Baraga-Michigan","2007",4.39687760316573e-50,0,0,1
"278","Baraga-Michigan","2008",4.41317474413559e-50,0,0,4.39687760316573e-50
"279","Baraga-Michigan","2009",2.60878214146856e-19,0,0,4.41317474413559e-50
"280","Baraga-Michigan","2010",4.22488502736096e-06,0,0,2.60878214146856e-19
"281","Baraga-Michigan","2011",4.2249403709049e-06,0,0,4.22488502736096e-06
"282","Baraga-Michigan","2012",4.22495883085794e-06,0,0,4.2249403709049e-06
"283","Baraga-Michigan","2013",0.377409819027905,0,0,4.22495883085794e-06
"284","Baraga-Michigan","2014",0.889728803895271,0,0,0.377409819027905
"285","Baraga-Michigan","2015",0.999741115154928,0,0,0.889728803895271
"286","Baraga-Michigan","2016",0.999786927924905,1,0,0.999741115154928
"289","Barber-Kansas","2007",0,0,0,1
"290","Barber-Kansas","2008",0,0,0,0
"291","Barber-Kansas","2009",7.03590206291682e-21,0,0,0
"292","Barber-Kansas","2010",7.03590206291682e-21,0,0,7.03590206291682e-21
"293","Barber-Kansas","2011",6.77428492630185e-17,0,0,7.03590206291682e-21
"294","Barber-Kansas","2012",6.77445475690401e-17,0,0,6.77428492630185e-17
"295","Barber-Kansas","2013",7.27796312828767e-10,0,0,6.77445475690401e-17
"296","Barber-Kansas","2014",1.06061820858015e-09,0,0,7.27796312828767e-10
"297","Barber-Kansas","2015",2.63257128149893e-07,0,0,1.06061820858015e-09
"298","Barber-Kansas","2016",4.11807495738227e-05,0,0,2.63257128149893e-07
"299","Barber-Kansas","2017",0.772103242194174,1,0,4.11807495738227e-05
"301","Barnstable-Massachusetts","2007",0.00982113622197946,0,0,1
"302","Barnstable-Massachusetts","2008",0.257321920287149,0,0,0.00982113622197946
"303","Barnstable-Massachusetts","2009",0.25732540115681,0,0,0.257321920287149
"304","Barnstable-Massachusetts","2010",0.318838787367899,0,0,0.25732540115681
"305","Barnstable-Massachusetts","2011",0.318838910940959,0,0,0.318838787367899
"306","Barnstable-Massachusetts","2012",0.31883891096974,1,0,0.318838910940959
"313","Barren-Kentucky","2007",1.73207152699274e-58,0,0,1
"314","Barren-Kentucky","2008",4.70267005530039e-09,0,0,1.73207152699274e-58
"315","Barren-Kentucky","2009",8.49055360072126e-07,0,0,4.70267005530039e-09
"316","Barren-Kentucky","2010",0.0229735902261938,0,0,8.49055360072126e-07
"317","Barren-Kentucky","2011",0.119589879350287,0,0,0.0229735902261938
"318","Barren-Kentucky","2012",0.601021027468392,0,0,0.119589879350287
"319","Barren-Kentucky","2013",0.960457940094217,0,0,0.601021027468392
"320","Barren-Kentucky","2014",0.999697484395846,1,0,0.960457940094217
"325","Barry-Missouri","2007",0,0,0,0.999976912330545
"326","Barry-Missouri","2008",1.55272240476502e-58,0,0,0
"327","Barry-Missouri","2009",0.000433993261613765,0,0,1.55272240476502e-58
"328","Barry-Missouri","2010",0.000433993261618031,0,0,0.000433993261613765
"329","Barry-Missouri","2011",0.0104330450410852,0,0,0.000433993261618031
"330","Barry-Missouri","2012",0.0104892780603836,0,0,0.0104330450410852
"331","Barry-Missouri","2013",0.112282299467145,0,0,0.0104892780603836
"332","Barry-Missouri","2014",0.384095986279342,0,0,0.112282299467145
"333","Barry-Missouri","2015",0.766348867858039,1,0,0.384095986279342
"337","Bartow-Georgia","2007",6.94078054347778e-71,0,0,1
"338","Bartow-Georgia","2008",6.7939125325072e-10,0,0,6.94078054347778e-71
"339","Bartow-Georgia","2009",7.82362476023355e-07,0,0,6.7939125325072e-10
"340","Bartow-Georgia","2010",0.000640834212285386,0,0,7.82362476023355e-07
"341","Bartow-Georgia","2011",0.06212023687807,0,0,0.000640834212285386
"342","Bartow-Georgia","2012",0.280724428115903,0,0,0.06212023687807
"343","Bartow-Georgia","2013",0.593413035338274,1,0,0.280724428115903
"349","Bath-Virginia","2007",5.72736636046573e-18,0,0,0.997578143070217
"350","Bath-Virginia","2008",0.131521630444595,1,0,5.72736636046573e-18
"361","Baxter-Arkansas","2007",0,0,0,0.999999958190999
"362","Baxter-Arkansas","2008",7.05454589135692e-46,0,0,0
"363","Baxter-Arkansas","2009",0.0175968992821055,0,0,7.05454589135692e-46
"364","Baxter-Arkansas","2010",0.0175969016256243,0,0,0.0175968992821055
"365","Baxter-Arkansas","2011",0.0176289468582919,1,0,0.0175969016256243
"373","Beaver-Pennsylvania","2007",1.64629539059057e-12,0,0,1
"374","Beaver-Pennsylvania","2008",0.00172989024305911,0,0,1.64629539059057e-12
"375","Beaver-Pennsylvania","2009",0.182042744571463,0,0,0.00172989024305911
"376","Beaver-Pennsylvania","2010",0.281504413165561,0,0,0.182042744571463
"377","Beaver-Pennsylvania","2011",0.811054312153888,1,0,0.281504413165561
"385","Becker-Minnesota","2007",0,0,0,1
"386","Becker-Minnesota","2008",0,0,0,0
"387","Becker-Minnesota","2009",3.26091357822266e-39,0,0,0
"388","Becker-Minnesota","2010",1.17266776306724e-33,0,0,3.26091357822266e-39
"389","Becker-Minnesota","2011",1.17266776508285e-33,0,0,1.17266776306724e-33
"390","Becker-Minnesota","2012",1.95404690361199e-31,0,0,1.17266776508285e-33
"391","Becker-Minnesota","2013",1.33128640295959e-10,0,0,1.95404690361199e-31
"392","Becker-Minnesota","2014",6.88245775530318e-06,0,0,1.33128640295959e-10
"393","Becker-Minnesota","2015",0.0208657117768502,1,0,6.88245775530318e-06
"397","Bedford-Pennsylvania","2007",4.380815760071e-08,0,0,1
"398","Bedford-Pennsylvania","2008",0.0625386288641889,0,0,4.380815760071e-08
"399","Bedford-Pennsylvania","2009",0.364559107353313,0,0,0.0625386288641889
"400","Bedford-Pennsylvania","2010",0.728995843271431,0,0,0.364559107353313
"401","Bedford-Pennsylvania","2011",0.96109393972468,1,0,0.728995843271431
"409","Bedford-Tennessee","2007",8.38015295755461e-73,0,0,1
"410","Bedford-Tennessee","2008",3.73241720722998e-12,0,0,8.38015295755461e-73
"411","Bedford-Tennessee","2009",6.26862909466353e-09,0,0,3.73241720722998e-12
"412","Bedford-Tennessee","2010",0.0094010314266083,0,0,6.26862909466353e-09
"413","Bedford-Tennessee","2011",0.141504417317791,0,0,0.0094010314266083
"414","Bedford-Tennessee","2012",0.531062574658134,0,0,0.141504417317791
"415","Bedford-Tennessee","2013",0.725778679011371,1,0,0.531062574658134
"421","Bell-Kentucky","2007",4.27076570592813e-44,0,0,0.99997509811447
"422","Bell-Kentucky","2008",0.00160646464301207,0,0,4.27076570592813e-44
"423","Bell-Kentucky","2009",0.023293474559112,0,0,0.00160646464301207
"424","Bell-Kentucky","2010",0.0685822926484137,0,0,0.023293474559112
"425","Bell-Kentucky","2011",0.24892479954331,0,0,0.0685822926484137
"426","Bell-Kentucky","2012",0.747767579914573,1,0,0.24892479954331
"433","Bennington-Vermont","2007",0.57141789458317,1,0,0.987095099318403
"445","Benton-Arkansas","2007",0,0,0,1
"446","Benton-Arkansas","2008",8.66348714811909e-63,0,0,0
"447","Benton-Arkansas","2009",3.74622115459979e-05,0,0,8.66348714811909e-63
"448","Benton-Arkansas","2010",3.74622115460343e-05,0,0,3.74622115459979e-05
"449","Benton-Arkansas","2011",0.00397553235176376,0,0,3.74622115460343e-05
"450","Benton-Arkansas","2012",0.00397746972783571,0,0,0.00397553235176376
"451","Benton-Arkansas","2013",0.0364352234045979,0,0,0.00397746972783571
"452","Benton-Arkansas","2014",0.265614647216807,0,0,0.0364352234045979
"453","Benton-Arkansas","2015",0.627386545799016,1,0,0.265614647216807
"457","Berkshire-Massachusetts","2007",0.679119746932799,1,0,1
"469","Bexar-Texas","2007",0,0,0,0.999999999999999
"470","Bexar-Texas","2008",0,0,0,0
"471","Bexar-Texas","2009",2.62622323026547e-56,0,0,0
"472","Bexar-Texas","2010",2.62622323026547e-56,0,0,2.62622323026547e-56
"473","Bexar-Texas","2011",3.99983253606098e-44,0,0,2.62622323026547e-56
"474","Bexar-Texas","2012",3.99983253606098e-44,0,0,3.99983253606098e-44
"475","Bexar-Texas","2013",3.03829152333164e-40,0,0,3.99983253606098e-44
"476","Bexar-Texas","2014",8.46187736570881e-24,0,0,3.03829152333164e-40
"477","Bexar-Texas","2015",8.46187862028717e-24,0,0,8.46187736570881e-24
"478","Bexar-Texas","2016",5.26207237412929e-10,0,0,8.46187862028717e-24
"479","Bexar-Texas","2017",0.295986755198479,0,0,5.26207237412929e-10
"480","Bexar-Texas","2018",1,1,0,0.295986755198479
"481","Bibb-Alabama","2007",0,0,0,1
"482","Bibb-Alabama","2008",1.0156949116907e-21,0,0,0
"483","Bibb-Alabama","2009",8.65277526131734e-17,0,0,1.0156949116907e-21
"484","Bibb-Alabama","2010",5.45577946264858e-08,0,0,8.65277526131734e-17
"485","Bibb-Alabama","2011",0.00817210769714964,0,0,5.45577946264858e-08
"486","Bibb-Alabama","2012",0.0108278538995189,0,0,0.00817210769714964
"487","Bibb-Alabama","2013",0.135995981111881,0,0,0.0108278538995189
"488","Bibb-Alabama","2014",0.190335407940357,0,0,0.135995981111881
"489","Bibb-Alabama","2015",0.295066734881767,0,0,0.190335407940357
"490","Bibb-Alabama","2016",0.999999999999652,1,0,0.295066734881767
"493","Blair-Pennsylvania","2007",7.46896939740085e-07,0,0,0.999999998986362
"494","Blair-Pennsylvania","2008",0.129509057789636,0,0,7.46896939740085e-07
"495","Blair-Pennsylvania","2009",0.325131809046165,1,0,0.129509057789636
"505","Blanco-Texas","2007",0,0,0,1
"506","Blanco-Texas","2008",0,0,0,0
"507","Blanco-Texas","2009",1.72727756452197e-48,0,0,0
"508","Blanco-Texas","2010",1.72727756452197e-48,0,0,1.72727756452197e-48
"509","Blanco-Texas","2011",2.88446165364701e-37,0,0,1.72727756452197e-48
"510","Blanco-Texas","2012",2.88446165364701e-37,0,0,2.88446165364701e-37
"511","Blanco-Texas","2013",3.89891388031425e-35,0,0,2.88446165364701e-37
"512","Blanco-Texas","2014",6.69050102975966e-19,0,0,3.89891388031425e-35
"513","Blanco-Texas","2015",6.69051846640496e-19,0,0,6.69050102975966e-19
"514","Blanco-Texas","2016",1.62266603087657e-07,0,0,6.69051846640496e-19
"515","Blanco-Texas","2017",0.205139915555964,1,0,1.62266603087657e-07
"517","Bland-Virginia","2007",5.40756994304323e-28,0,0,1
"518","Bland-Virginia","2008",0.181479385358929,1,0,5.40756994304323e-28
"529","Blount-Alabama","2007",8.39843611795533e-87,0,0,0.999102269930134
"530","Blount-Alabama","2008",3.90344498032005e-16,0,0,8.39843611795533e-87
"531","Blount-Alabama","2009",4.68291962883385e-12,0,0,3.90344498032005e-16
"532","Blount-Alabama","2010",1.7809171455173e-05,0,0,4.68291962883385e-12
"533","Blount-Alabama","2011",0.0863548852938481,0,0,1.7809171455173e-05
"534","Blount-Alabama","2012",0.161047477511043,0,0,0.0863548852938481
"535","Blount-Alabama","2013",0.384731207625464,0,0,0.161047477511043
"536","Blount-Alabama","2014",0.620738727485902,0,0,0.384731207625464
"537","Blount-Alabama","2015",0.821098468821169,0,0,0.620738727485902
"538","Blount-Alabama","2016",0.999999997902266,1,0,0.821098468821169
"541","Blount-Tennessee","2007",9.89659076713859e-53,0,0,0.99999865359417
"542","Blount-Tennessee","2008",9.00699333093845e-05,0,0,9.89659076713859e-53
"543","Blount-Tennessee","2009",0.00577094398752093,0,0,9.00699333093845e-05
"544","Blount-Tennessee","2010",0.0373302908236402,0,0,0.00577094398752093
"545","Blount-Tennessee","2011",0.163512357832818,1,0,0.0373302908236402
"553","Boone-Arkansas","2007",0,0,0,0.927758029247933
"554","Boone-Arkansas","2008",3.02934088810218e-52,0,0,0
"555","Boone-Arkansas","2009",0.00304067862913119,0,0,3.02934088810218e-52
"556","Boone-Arkansas","2010",0.00304067863297131,0,0,0.00304067862913119
"557","Boone-Arkansas","2011",0.0582738164854281,0,0,0.00304067863297131
"558","Boone-Arkansas","2012",0.0584713790180411,0,0,0.0582738164854281
"559","Boone-Arkansas","2013",0.214869738374222,0,0,0.0584713790180411
"560","Boone-Arkansas","2014",0.596585740133077,1,0,0.214869738374222
"565","Boone-Missouri","2007",0,0,0,1
"566","Boone-Missouri","2008",1.67247106485519e-46,0,0,0
"567","Boone-Missouri","2009",0.0437300748671023,0,0,1.67247106485519e-46
"568","Boone-Missouri","2010",0.0437300748850578,0,0,0.0437300748671023
"569","Boone-Missouri","2011",0.0767797544095708,0,0,0.0437300748850578
"570","Boone-Missouri","2012",0.133685194038328,0,0,0.0767797544095708
"571","Boone-Missouri","2013",0.375037927386056,1,0,0.133685194038328
"577","Botetourt-Virginia","2007",1.53862644200104e-20,0,0,1
"578","Botetourt-Virginia","2008",0.195604286432803,0,0,1.53862644200104e-20
"579","Botetourt-Virginia","2009",0.570173901942802,0,0,0.195604286432803
"580","Botetourt-Virginia","2010",0.980349578534652,1,0,0.570173901942802
"589","Breckinridge-Kentucky","2007",1.08239224817182e-57,0,0,0.999998818313126
"590","Breckinridge-Kentucky","2008",4.83202738287299e-11,0,0,1.08239224817182e-57
"591","Breckinridge-Kentucky","2009",7.01908618057708e-09,0,0,4.83202738287299e-11
"592","Breckinridge-Kentucky","2010",0.14358366231627,0,0,7.01908618057708e-09
"593","Breckinridge-Kentucky","2011",0.366634210831142,1,0,0.14358366231627
"601","Bruce-Ontario","2007",6.32421107007176e-10,0,0,0.999999946081408
"602","Bruce-Ontario","2008",9.33619228266307e-10,0,0,6.32421107007176e-10
"603","Bruce-Ontario","2009",0.433795887423377,0,0,9.33619228266307e-10
"604","Bruce-Ontario","2010",0.813117063989249,1,0,0.433795887423377
"613","Buchanan-Missouri","2007",0,0,0,1
"614","Buchanan-Missouri","2008",5.71152796341585e-69,0,0,0
"615","Buchanan-Missouri","2009",1.59991815895215e-05,0,0,5.71152796341585e-69
"616","Buchanan-Missouri","2010",1.59991815895215e-05,0,0,1.59991815895215e-05
"617","Buchanan-Missouri","2011",1.90491053414116e-05,0,0,1.59991815895215e-05
"618","Buchanan-Missouri","2012",2.09728195048186e-05,0,0,1.90491053414116e-05
"619","Buchanan-Missouri","2013",0.360937654297495,0,0,2.09728195048186e-05
"620","Buchanan-Missouri","2014",0.943829476060863,0,0,0.360937654297495
"621","Buchanan-Missouri","2015",0.968053100860313,1,0,0.943829476060863
"625","Bucks-Pennsylvania","2007",0.0249116963991273,0,0,1
"626","Bucks-Pennsylvania","2008",0.440399522325995,0,0,0.0249116963991273
"627","Bucks-Pennsylvania","2009",0.863057520280175,1,0,0.440399522325995
"637","Buncombe-North Carolina","2007",5.87192132156397e-45,0,0,1
"638","Buncombe-North Carolina","2008",0.00474314419233613,0,0,5.87192132156397e-45
"639","Buncombe-North Carolina","2009",0.0647385718378979,0,0,0.00474314419233613
"640","Buncombe-North Carolina","2010",0.29738628437811,0,0,0.0647385718378979
"641","Buncombe-North Carolina","2011",0.428280135782825,0,0,0.29738628437811
"642","Buncombe-North Carolina","2012",0.633025068400363,1,0,0.428280135782825
"648","Buncombe-North Carolina","2018",0.968054136433249,0,1,0.886405533024724
"649","Butler-Pennsylvania","2007",9.99330985139537e-11,0,0,0.968054136433249
"650","Butler-Pennsylvania","2008",0.00652363280636025,0,0,9.99330985139537e-11
"651","Butler-Pennsylvania","2009",0.176961177718396,0,0,0.00652363280636025
"652","Butler-Pennsylvania","2010",0.280273197206547,0,0,0.176961177718396
"653","Butler-Pennsylvania","2011",0.921488519213278,1,0,0.280273197206547
"661","Calhoun-Alabama","2007",1.26767327239374e-82,0,0,0.999999999999999
"662","Calhoun-Alabama","2008",3.79994126706916e-14,0,0,1.26767327239374e-82
"663","Calhoun-Alabama","2009",2.49678189498196e-10,0,0,3.79994126706916e-14
"664","Calhoun-Alabama","2010",3.29531318803236e-06,0,0,2.49678189498196e-10
"665","Calhoun-Alabama","2011",0.0615351249356691,0,0,3.29531318803236e-06
"666","Calhoun-Alabama","2012",0.16458718971656,0,0,0.0615351249356691
"667","Calhoun-Alabama","2013",0.444836136247831,0,0,0.16458718971656
"668","Calhoun-Alabama","2014",0.6269560887475,0,0,0.444836136247831
"669","Calhoun-Alabama","2015",0.788141117101935,1,0,0.6269560887475
"673","Callaway-Missouri","2007",1.76882609350846e-101,0,0,0.999977143543904
"674","Callaway-Missouri","2008",2.3352207388041e-43,0,0,1.76882609350846e-101
"675","Callaway-Missouri","2009",0.0550745288387439,0,0,2.3352207388041e-43
"676","Callaway-Missouri","2010",0.0550745293482179,0,0,0.0550745288387439
